sample_id,record_id,group_id,dataset,source_index,true_label_original,true_label_stage1,raw_feature_hash,scaled_feature_hash,raw_output,interpreted_probability,threshold,predicted_label,correct
stage2_multiclass:S:5118,,,stage2_multiclass,5118,S,1,003d209e6210ce96f33007be1c99f5502616781f183e1ee922b0ced7efdcb88d,c64c5c9ebcf56440984560eb43feb64bbec482535f1eff7fea56df96b82646a5,"[0.8817516565322876,0.11824829131364822]",0.11824829131364822,0.5800000000000001,0,False
stage2_multiclass:F:5703,,,stage2_multiclass,5703,F,1,c6814361a514aad167509cc303dce164783b60a296833013c846b99100931b12,692246cd4756dd6244bb69f2650df882081a7cca2ae51e2ab5079abc4a82920d,"[0.638559877872467,0.36144009232521057]",0.36144009232521057,0.5800000000000001,0,False
stage2_multiclass:F:3916,,,stage2_multiclass,3916,F,1,08bc100cb35a90d816bc20c2abb4c8e6cae9441564e50d5aa8ad0226215e1b44,095c5771eccd53509de6deec3cdec26da1d65e14037ae38c92ee729ee2f3200e,"[0.44550657272338867,0.5544934868812561]",0.5544934868812561,0.5800000000000001,0,False
stage2_multiclass:V:271,,,stage2_multiclass,271,V,1,f1c509b39ed00d1da1db13f2540cd42984aedef04bc512ce7d279e7b85ebb700,60a8c7ed113b80b27f4ea888103c005ef05bef416f1d0465670c6d0c6bada354,"[0.8250550031661987,0.17494502663612366]",0.17494502663612366,0.5800000000000001,0,False
stage2_multiclass:F:4232,,,stage2_multiclass,4232,F,1,aeabc789adcc87170181ff40df63af087d9599d19a49e19448a79edd028233d3,747b2b9ab82d844cd9e5e249ffea2cfb4015429ab26cef74ed025d2b8ab7ea9e,"[0.5443005561828613,0.45569944381713867]",0.45569944381713867,0.5800000000000001,0,False
stage2_multiclass:F:1512,,,stage2_multiclass,1512,F,1,7263141cc7c6efdaf8ddc17cb8266acbfee810b561ddf514b68db8c00492e9c8,363ccafddeff53246e0f1ad261dd53fae190a75139a90c18dc2659777e380f39,"[0.8460179567337036,0.1539820283651352]",0.1539820283651352,0.5800000000000001,0,False
stage2_multiclass:V:72,,,stage2_multiclass,72,V,1,009d095cfad1c5efbb69a838e7c000883b754d3d2d4500a9822b3ded7e97b877,e5619de330a5a0103211ec44c65a0bb7b871f9a89a613a995dfb808d71724abf,"[0.7998135089874268,0.20018647611141205]",0.20018647611141205,0.5800000000000001,0,False
stage2_multiclass:V:418,,,stage2_multiclass,418,V,1,b89868f252552ba2b4153625cbfe19c66a205ed79238d4c131117667ee261209,161d0dec7470d43d3f797cb226c4fe95860950bace2e4f814e76d145ca631a19,"[0.7526246309280396,0.24737542867660522]",0.24737542867660522,0.5800000000000001,0,False
stage2_multiclass:S:5147,,,stage2_multiclass,5147,S,1,1c90347560fe90077f4ce6d6de33877e441f9ebd5b6f9463ef2fb45db7663371,ae81c0495c09aff08293244d26463b514e44470f424fbabeb0d0c1be1ad8d737,"[0.9460837841033936,0.05391622707247734]",0.05391622707247734,0.5800000000000001,0,False
stage2_multiclass:F:5624,,,stage2_multiclass,5624,F,1,61bbaad411e0966d06432c0fad52ef350ddb7e72f970504ca35ece340080218a,fc9565286ed6057a87540b53514344af005b01f6758cedddca381616e7f182c5,"[0.8140482306480408,0.18595178425312042]",0.18595178425312042,0.5800000000000001,0,False
stage2_multiclass:S:994,,,stage2_multiclass,994,S,1,74019998c95c30a08a4b27c39b8a34d2a270f0987d4fc8dbf0f03609efe59a9d,72a2f9efb6d5b386791c6514acfec0ecf4599c078f74b15c4cdc59678c27d5c2,"[0.7572197318077087,0.24278031289577484]",0.24278031289577484,0.5800000000000001,0,False
stage2_multiclass:V:128,,,stage2_multiclass,128,V,1,1359357d01cc2975f0dbe00b8709a08aba2e83a522d7304e5852f8e99f976d16,aeecd4c2849612ba3cabcd9c656748c0aa388a837974ef650013250ed88aed5f,"[0.5219364166259766,0.47806355357170105]",0.47806355357170105,0.5800000000000001,0,False
stage2_multiclass:S:3573,,,stage2_multiclass,3573,S,1,ab1c716361a0ba1a07c045eef6965eaa562bc44154085b45f603dc6e3b45b898,78cfc08b2eb7f057ef0cf430edf5210c33a7adf02c3ac91e3eb18c7cd8163b41,"[0.6615774035453796,0.33842262625694275]",0.33842262625694275,0.5800000000000001,0,False
stage2_multiclass:S:2411,,,stage2_multiclass,2411,S,1,338f710bb2985f678f97ad0af7a5215cc5f0a172b6bf890259faa0df342311bc,8077eb329a335399038c552e3fd24ab6a80f918263594edb8cc6829ed5840830,"[0.8182448148727417,0.18175522983074188]",0.18175522983074188,0.5800000000000001,0,False
stage2_multiclass:F:4588,,,stage2_multiclass,4588,F,1,04b9148aacd6f99152c77adcef3a3c9fda27960406e95028afad194ca216562e,9cfdabde36623f4edb030607a6e8839d5283928f9ac2b0cd735253d7338a4673,"[0.409315824508667,0.590684175491333]",0.590684175491333,0.5800000000000001,1,True
stage2_multiclass:V:286,,,stage2_multiclass,286,V,1,94f8194c717d18c0c332611f00a5fa6a0f35a55b001b14fd1d1e2c2e92d46705,1b1de7344ee014037e305dafb2abf8d24aa6313a455bf5630d10e80607ed0508,"[0.9351083040237427,0.06489173322916031]",0.06489173322916031,0.5800000000000001,0,False
stage2_multiclass:V:303,,,stage2_multiclass,303,V,1,b2dea99095c40a013cb0be5533173af72ec78460d29b924639870218274df859,a796d876258fcf259a1991014a82c5cd68b1fcd314f5a0e3ff00998cf07fc10d,"[0.7631022334098816,0.23689775168895721]",0.23689775168895721,0.5800000000000001,0,False
stage2_multiclass:S:5054,,,stage2_multiclass,5054,S,1,03b39dfc86ef5927c146d310de85ddc5a87e9ea26641cb9b2f5cfb1402c0157d,680bf44f74a93c42229f446c599cc4ebcf7e8c161bcf4fd15bde4c6422ca6e8f,"[0.915482759475708,0.08451726287603378]",0.08451726287603378,0.5800000000000001,0,False
stage1_binary:N:46,,,stage1_binary,46,N,0,4edb62612495f49df80bb9279ae52ba1746bb4e77d16dd7de5502d7ef53bc368,1148db98dcc1c47fa2b265f14708389f037558fa98a31253465fea9a7cbbc11d,"[0.5915074944496155,0.40849247574806213]",0.40849247574806213,0.5800000000000001,0,True
stage2_multiclass:V:349,,,stage2_multiclass,349,V,1,f8079b3f3fc3be465b4b75411e9ea413cd5a7daf11d89ecbbcceb86440db45e8,3064299d4efa70e5d8b2460b7d5659191ce2514d86bd0efcc51a13bfb7b5c716,"[0.9457884430885315,0.05421154946088791]",0.05421154946088791,0.5800000000000001,0,False
stage2_multiclass:F:5852,,,stage2_multiclass,5852,F,1,38223401410ea39a492719c2377611b93154a7296581da6fc8ff1156ddafe86f,4322789da178635bcb013baed8acc63f624b3006a499faee56a86065be47f512,"[0.37346306443214417,0.6265369653701782]",0.6265369653701782,0.5800000000000001,1,True
stage2_multiclass:F:5828,,,stage2_multiclass,5828,F,1,946d92a6bad2929d21f2298f32ed98294c1d677d8149331ea4a184c8f5a338ff,babed20598bfdd8c1fedefa7caf73da0fa6929037c1feb3be68481715d2f6c04,"[0.7790927290916443,0.2209073007106781]",0.2209073007106781,0.5800000000000001,0,False
stage2_multiclass:V:73,,,stage2_multiclass,73,V,1,dc048f561ac7bd1a2f0804c1a7d94a7bfbaf4701154ee3855c667380afe0c064,8306536d33b39ed959afc07edc5d1644d7e1ee906e5ad79819d2c1ae919c7428,"[0.7226274609565735,0.27737247943878174]",0.27737247943878174,0.5800000000000001,0,False
stage2_multiclass:V:435,,,stage2_multiclass,435,V,1,43a6fdf008dfef56a4545b3852f3c10bbb0a8d3d6104d8745ac17c5aa8642413,50d9cdca3d9e5f41e9d3da52b97142bcae0aa24bd7231df7ab0227d46a32aff5,"[0.7921289801597595,0.2078709602355957]",0.2078709602355957,0.5800000000000001,0,False
stage2_multiclass:F:4200,,,stage2_multiclass,4200,F,1,0e14016df123431f11a43c762c1bedb3619d7f6b007406cfc8ca72de706eb2b3,3af1e30a79eb7be5d0effade056848b48704a1f0c3746ec45c0a5acb9682097a,"[0.3523930013179779,0.6476069688796997]",0.6476069688796997,0.5800000000000001,1,True
stage2_multiclass:V:501,,,stage2_multiclass,501,V,1,e5be4e0fad26ec876cebb38d3635417f9633cc5b49f1c6e13cb40c80c0c1e9b6,802ccddbeab1c530aa6f5840fef6bd8fcc53724d0f37e68dcd36f3fd67f2112a,"[0.44048526883125305,0.5595147609710693]",0.5595147609710693,0.5800000000000001,0,False
stage2_multiclass:F:5795,,,stage2_multiclass,5795,F,1,a45d521be08c1c5c8a0faea2439edb9c252db1061c5d80ee429f7cfe2099df67,49dd5c72680f191c5d12e3cf12cf528475280f97aeda4dac5efe6513cdcf4d97,"[0.381064772605896,0.6189351677894592]",0.6189351677894592,0.5800000000000001,1,True
stage2_multiclass:V:117,,,stage2_multiclass,117,V,1,054c23aae93646ae9cc5badf0bdf3cd0cf00d1eaaa795d88ff3c6fd41d0370e3,2f0ceb89b0a4164066cafa071bb33bfa7f465074b7d77cca8900d5a3426a86aa,"[0.7004557847976685,0.29954418540000916]",0.29954418540000916,0.5800000000000001,0,False
stage2_multiclass:V:525,,,stage2_multiclass,525,V,1,c0d2e9ebfbad553d2c76728af1fd1d48f4149c470f1d0268e68fd72a3bae6272,a068ad4edaab7fef513bcf0d6c13cc69a7a00a7d87ac4b3d18d9d1e8f54c3dd9,"[0.797328770160675,0.20267121493816376]",0.20267121493816376,0.5800000000000001,0,False
stage2_multiclass:F:4848,,,stage2_multiclass,4848,F,1,a7f639f5c81e6d50c0efe596031aacc6ba006bda71022b5010c0de9ff28b82cf,37325f1837734ede6e189f0ead7d7258b712b0092323c765fbe2d981681d8659,"[0.44692015647888184,0.5530798435211182]",0.5530798435211182,0.5800000000000001,0,False
stage2_multiclass:V:209,,,stage2_multiclass,209,V,1,7ee15c1076c99bbc73cf0fac68aa82f980c75e387b8d261c32d1da35643c4c21,c488472de3e487667062d256eca8f7213796e7e1e226c104c10d165831dd68c1,"[0.8154932260513306,0.18450678884983063]",0.18450678884983063,0.5800000000000001,0,False
stage2_multiclass:V:505,,,stage2_multiclass,505,V,1,92265f8884f4cea7e2910909676c5393f3913d6d3600b42bb6c61791887e930b,f645e15d88fd79c4f0d152ea62bc9c22d0972cf11233bb6f2a4f14b938c1d76e,"[0.768654465675354,0.23134556412696838]",0.23134556412696838,0.5800000000000001,0,False
stage1_binary:N:11,,,stage1_binary,11,N,0,f5b6bf06d22165a1df493cde99b0a4d86b190e3933f00bc4f509e46d8d337afa,78fddb779e738e24af133c3609b613cf4365f9ab1eefc01aac55f9b34e6e23df,"[0.534477949142456,0.46552208065986633]",0.46552208065986633,0.5800000000000001,0,True
stage2_multiclass:V:661,,,stage2_multiclass,661,V,1,8c23d922803b748b12fd5de8479a78f6b01f9d98df58604b25d3468184e6eb93,07f2daa1c7a498024ea521fdd92a1c67e47c8c794404b9d357aa62e5e2dfca24,"[0.4327675998210907,0.5672323703765869]",0.5672323703765869,0.5800000000000001,0,False
stage2_multiclass:F:4924,,,stage2_multiclass,4924,F,1,6b38cc1cc1f9038a7a6f5bdf907f29695d75223af0b895d9f9224c2c0269bb1d,8b87d9fa81e7c582a192f04758a97bf49899e995afb8aa99c5bc2e3d3aa417b0,"[0.8658910393714905,0.13410891592502594]",0.13410891592502594,0.5800000000000001,0,False
stage1_binary:N:9,,,stage1_binary,9,N,0,5eafee73f4948ed3bacbcb136c342d51811427f567277260b03106eceb1f6bbc,efcf73cc8ae8231ac6206107105b607101b43fa2d9731ac4ae685675049ed8db,"[0.5067775249481201,0.4932224452495575]",0.4932224452495575,0.5800000000000001,0,True
stage2_multiclass:F:5707,,,stage2_multiclass,5707,F,1,8129fb331d07f1e2db78626713951e703a8fd7a0ae1184dde239861b99531b45,fe7122ebe632d7bb378a9370e64e283482d5c5ad67abba93678cfeec4efbee58,"[0.6716352105140686,0.32836484909057617]",0.32836484909057617,0.5800000000000001,0,False
stage2_multiclass:V:80,,,stage2_multiclass,80,V,1,471f49c9e62cb95167a6a3b65ef1c47d6856b27ab14ce1f03e992b32c08fd378,e0678a2e33ad18d4e45a0a85bb24c4284ddece0148f8378a49b79984bdf54b5b,"[0.8278588056564331,0.1721411645412445]",0.1721411645412445,0.5800000000000001,0,False
stage2_multiclass:S:2675,,,stage2_multiclass,2675,S,1,ad7fbacaad0ca5dc7c3ad988bb9db706fef819e9295ef5b626082214668ff29d,7b4dbadfec4a5cf3fde93d23aa66dd407625a6543c053033ce2634ee79c50d73,"[0.7816145420074463,0.2183854728937149]",0.2183854728937149,0.5800000000000001,0,False
stage2_multiclass:F:755,,,stage2_multiclass,755,F,1,95b637d0ea4450127f0c0214d425061e9b2e2ec8199c7bd1054ae8a005eb645b,9a907fca1ce71b39e3654709d737aabf34caf816a6a275e4138da2f2b2cb3911,"[0.8493897318840027,0.15061022341251373]",0.15061022341251373,0.5800000000000001,0,False
stage2_multiclass:F:5874,,,stage2_multiclass,5874,F,1,35f69b502bcba7eb44bdbbc05286925436ac99efa40749b1b6a7998871feed30,37b20162acded0ea5539d723be1e453384938ea9479ea371bb98207849a99e53,"[0.8236702084541321,0.1763298064470291]",0.1763298064470291,0.5800000000000001,0,False
stage2_multiclass:V:562,,,stage2_multiclass,562,V,1,4003a3bc03d10a55738846a02ccb28db3be05c34249b1da647ea70780e3743f4,0828c9891fbf40be3b7098fdc030c6fef55378a692ea2c0ab694279137013bfb,"[0.6801109910011292,0.31988903880119324]",0.31988903880119324,0.5800000000000001,0,False
stage2_multiclass:F:4388,,,stage2_multiclass,4388,F,1,59cfebe62132b1d306098d5b92e875d63747812f8f4757c718edd788c535fa08,d05e91464c60816558a824f88af6077790f912b6a0892772de2509287f2a8cb0,"[0.5395340919494629,0.4604658782482147]",0.4604658782482147,0.5800000000000001,0,False
stage2_multiclass:F:772,,,stage2_multiclass,772,F,1,0ce4a751925e293d3740e607a6d40fe68826469c71e41d03b057d1abf4dfd331,a7666fdafe86987c0ca0d9716d65ed4d2ed7dd8671b4f429b27251f3c136c4e0,"[0.8531184792518616,0.14688150584697723]",0.14688150584697723,0.5800000000000001,0,False
stage2_multiclass:V:436,,,stage2_multiclass,436,V,1,1f6ee73ddd6679e4e7d8a925ad79b1e8bc73b8be3e8bfb98107c33cd0391d009,e37881c54b849faa90a2ea1968823623ef9cbfc2e27fc00f468cfd7c8b66c303,"[0.4089733362197876,0.5910266637802124]",0.5910266637802124,0.5800000000000001,1,True
stage1_binary:N:27,,,stage1_binary,27,N,0,b0778e5d6610b15fdd02c682bbc7b19e4d91e467b957fb6951ae3b2d930c4387,9410d00d39eb7bb9827956b5b78e8155602f90604fd46735c3cbf492ca76c6bd,"[0.5992211103439331,0.4007788598537445]",0.4007788598537445,0.5800000000000001,0,True
stage2_multiclass:F:5962,,,stage2_multiclass,5962,F,1,7447a41c3abcccb6b66d47ba40c941329f39fae5d4e49cc036eebbb6811b352b,897e3aaf687f7ef5acfafba4f7f7265e29559cc9fbe917273e8e5357bbcb71ab,"[0.4466795325279236,0.5533204674720764]",0.5533204674720764,0.5800000000000001,0,False
stage2_multiclass:S:964,,,stage2_multiclass,964,S,1,6ea20db88153a87528680476b3db242caa0057bcdb613f47932b0f7067154bb4,a50aecb9e08ae654453ab66d283e118faf2768edc889d69e9154525ac6705f37,"[0.8185420632362366,0.18145792186260223]",0.18145792186260223,0.5800000000000001,0,False
stage2_multiclass:V:113,,,stage2_multiclass,113,V,1,8b81bbe0f7927b4a740bdcbbe18afe712212ce39f78f401b23a8c74e967df7b7,e05b30cecb5b953e862c6f888316924f1dcbd30ee7f5688fed6939085f051a80,"[0.7851216793060303,0.2148783802986145]",0.2148783802986145,0.5800000000000001,0,False
stage1_binary:N:87,,,stage1_binary,87,N,0,aecb0467acbd95cf2b60fcdac74c5d9fdadb20829ebd6d9fef16b5e7a3ae8eba,dd41cfedc021cf1132e74aa8e357e4205eec2e310d5b6b38547a6d4522a6b499,"[0.5920945405960083,0.4079054892063141]",0.4079054892063141,0.5800000000000001,0,True
stage1_binary:N:32,,,stage1_binary,32,N,0,982226a946fe3045520e5c06c9b3eb4cf87806da3c9aa2bd85beb84ab872647f,b65cc9a8bd714674e21f46319416ebb1492f1484e5192ea43d53b3a8e41de692,"[0.4755668342113495,0.5244331955909729]",0.5244331955909729,0.5800000000000001,0,True
stage2_multiclass:F:5823,,,stage2_multiclass,5823,F,1,ac5696aa533f5babe7f30bb708a913477793f069c4e2e562a5225910df23e6bb,6712f21b2460f597a42c98edc0a27764d796ff48d27761f8edc452c18a5bba59,"[0.6742714643478394,0.32572853565216064]",0.32572853565216064,0.5800000000000001,0,False
stage2_multiclass:F:4660,,,stage2_multiclass,4660,F,1,78e744e643b86bc8e3fe666081c6c7653926b742b0d69ba0912d1b3ecf68694f,6dc5396528df13a41dfc19584656249b88facc808ac1ada31bc1cc3a2ddbfe8b,"[0.5877776741981506,0.41222232580184937]",0.41222232580184937,0.5800000000000001,0,False
stage2_multiclass:S:2691,,,stage2_multiclass,2691,S,1,de3c2d18813e8153dc34917f63066c4eba9e74fba82d1235ca48f266c2cdaeb7,aba80f076976d60235d17e610ad2eaeedf4529b60ffc516e68250d6f2da33c42,"[0.7751483917236328,0.2248515635728836]",0.2248515635728836,0.5800000000000001,0,False
stage2_multiclass:S:1490,,,stage2_multiclass,1490,S,1,331f4c488ebe404d0c5b9168f208b0987c8d62bdf4ec69731c513529c213b101,9c704137d251f7c50c51e277690803c55b8be9a330cda343df78a1ed8ba7e4cb,"[0.8577523827552795,0.14224760234355927]",0.14224760234355927,0.5800000000000001,0,False
stage2_multiclass:F:4246,,,stage2_multiclass,4246,F,1,432f281f064eebb968fcf7267502c4dc10225df27096a2a250322b16478a8bf6,9762ca3b6547bec3fe31660c2b7ae8b0387aeb139d4e03bf459b51b2546512e9,"[0.3932884931564331,0.6067115068435669]",0.6067115068435669,0.5800000000000001,1,True
stage2_multiclass:S:3579,,,stage2_multiclass,3579,S,1,606ce6556e38161d12b272b7f132676fe2c32bcd138d1810e84671ec25c7ca5d,f3330ca699b8f85f4399fee3bae12dd7045e1bd568252fb2fde978d20301f28a,"[0.8086636066436768,0.19133642315864563]",0.19133642315864563,0.5800000000000001,0,False
stage2_multiclass:S:2456,,,stage2_multiclass,2456,S,1,2cf9f2c3e91c99511175a40a6b298224fa509fad5c3f63c559e76520b01e76c2,6111d08b9a982bf9c4d39a3f185ff7b7a715878c9ed945508ebd2f87ba65be9e,"[0.8302483558654785,0.1697516292333603]",0.1697516292333603,0.5800000000000001,0,False
stage2_multiclass:V:275,,,stage2_multiclass,275,V,1,e888a69d860f13cf021fdfd50a1b2a81ed7f354d352c1b2d95913f3b37abe96c,ca5b9a5586f1d15f4ecc72f06f4b56565cdf5017f85a9322b797e9eaa7c8e377,"[0.7708498239517212,0.22915023565292358]",0.22915023565292358,0.5800000000000001,0,False
stage2_multiclass:F:4362,,,stage2_multiclass,4362,F,1,3c3936d3e8db387f53b4043ddda78ba6d91b9b0de0c344d8be1d9c6481e69339,446ba6ab449736e8a3002ccb8785c15fcef03557ca2f4b28fc792f44126cf3d8,"[0.5434540510177612,0.45654597878456116]",0.45654597878456116,0.5800000000000001,0,False
stage2_multiclass:F:3757,,,stage2_multiclass,3757,F,1,f24d408e143bc44c7847c5a4fd9f2343ab8ddb856c85602aabd9c7b1918d2752,3c3dad2daa4ecdb8196cde2b3e43ebaf5dd635d2f8a89515b4b5b540695a0eee,"[0.5689600110054016,0.431039959192276]",0.431039959192276,0.5800000000000001,0,False
stage2_multiclass:F:4195,,,stage2_multiclass,4195,F,1,2d4d70db02d30eec542f01475a545885c033e680e278c72ae0ad5a97a9816447,b3cf04cb143b6b2662d0406a20e0cedc3206713afd43eb7b8bd0f3b3f8bbcacb,"[0.40250885486602783,0.5974911451339722]",0.5974911451339722,0.5800000000000001,1,True
stage2_multiclass:V:595,,,stage2_multiclass,595,V,1,7591c51060b96d2f5cb250b51c9152421bf6eaf789d5203da4824df6c79b2b84,8111716b86ee98da533b39ebf996b6dcf46b097062a971f7b73df0d770f63b14,"[0.817227303981781,0.1827726811170578]",0.1827726811170578,0.5800000000000001,0,False
stage2_multiclass:V:649,,,stage2_multiclass,649,V,1,047480740b9e6a7f097a1a5e941cdaff280300b1ac41125328c3acb8fc8d3ea5,b8b5903dfab3ef9d7d453e41f538b483f33072a4650816dfc1bb7ab2e452c4b5,"[0.42614689469337463,0.573853075504303]",0.573853075504303,0.5800000000000001,0,False
stage2_multiclass:V:267,,,stage2_multiclass,267,V,1,abd7c33bc0a7e700a9f72dbe68b53646a83add85a289cc9d8a90b17bcd9cc250,8f48cca6c99baa27501cf6f68b128b62d5fa1c82646b06f48a3f2c0855fadaaa,"[0.8213282227516174,0.17867177724838257]",0.17867177724838257,0.5800000000000001,0,False
stage2_multiclass:S:938,,,stage2_multiclass,938,S,1,3c110b2c15c3b5e71a642fed098dda66755aae34be1507f30d0d4ce6e115b609,5303dba5274ad2e78233049740143d74a7f33ffd4c22e6320975f674c1f26fe0,"[0.7991186380386353,0.20088139176368713]",0.20088139176368713,0.5800000000000001,0,False
stage2_multiclass:F:5939,,,stage2_multiclass,5939,F,1,7d764baf947f9adf9deb63ff12ebaf9f8e2f4c284b22b4c229c5289be3cbd5b0,5e523b80dd0735a3249371d265ddab32bca67f0d2184659ff8d137592668b31e,"[0.8230529427528381,0.17694705724716187]",0.17694705724716187,0.5800000000000001,0,False
stage2_multiclass:S:939,,,stage2_multiclass,939,S,1,eb7c02b0fe0ab0b10ffa84079af8b4fc2a0753f761cbe75d13c84e42a135b9b5,b9622bb025f3081090ea6cca26910b2c8f98df3fa624464458e03813a7cb5ff8,"[0.8363316655158997,0.16366836428642273]",0.16366836428642273,0.5800000000000001,0,False
stage2_multiclass:V:141,,,stage2_multiclass,141,V,1,24ee4635db856383ee445cae25342b783bd5b693b8e92a6d479e2b56634fd648,7c547f58c78f978bd334d318739df9088d58bbab126e4bef998acee109fe75fa,"[0.7276519536972046,0.2723480463027954]",0.2723480463027954,0.5800000000000001,0,False
stage2_multiclass:S:5072,,,stage2_multiclass,5072,S,1,87c936e1a0f40705ddb37ba87b08c13fc1aa849030a87d17921d9c9e4d735d00,cf27823a321f2cbfcb3e1dde26c876a5158a37e59c5dbac21b1590f35242dffd,"[0.914352297782898,0.08564767241477966]",0.08564767241477966,0.5800000000000001,0,False
stage2_multiclass:V:340,,,stage2_multiclass,340,V,1,82ee08ca09a29885e33ecc61cfdbfcb5a3e2ddec76521c0481559ac000e611eb,fbfe4427e7e97d65bc5dc53f3f6c23fce6510d7e205964a31db8f2b3817b2fa0,"[0.6284886598587036,0.3715112805366516]",0.3715112805366516,0.5800000000000001,0,False
stage1_binary:N:22,,,stage1_binary,22,N,0,e0e990be2b5c1042f89cbf093ad787449de6c4070a315f0ba1123ebbfbd506d2,2b5433f581b9764559b4a549691f2d7ff2ce2d141f451f58ca4b098e7a2becf1,"[0.5319068431854248,0.4680930972099304]",0.4680930972099304,0.5800000000000001,0,True
stage2_multiclass:S:3554,,,stage2_multiclass,3554,S,1,0db459aca2dfedc84df86c62d3485f11951abad89cc54458ebf1d061df30df6c,0e0f452169f88f2532a4ed383ac1fa6fbb32f508b75d1729f48b22aebf08237d,"[0.6039720773696899,0.39602795243263245]",0.39602795243263245,0.5800000000000001,0,False
stage2_multiclass:V:459,,,stage2_multiclass,459,V,1,d8292643e84743290c61492d0b7f686b068d63ab2b93106906c92fed4375d596,a32629ebeb78fb1266bb3f8b292eab3ede3aceb6d5540549d2bbf6472b35babf,"[0.5854468941688538,0.41455310583114624]",0.41455310583114624,0.5800000000000001,0,False
stage2_multiclass:F:5751,,,stage2_multiclass,5751,F,1,756bde0a6902450d09781e43ef3ff1899c2cf1addd28b6fd5bd2ebf1f2ecf4ce,9098fdc2fcc494941d70606e640d8a57f1536429c016b61d51eaadda677e387a,"[0.40753719210624695,0.5924628376960754]",0.5924628376960754,0.5800000000000001,1,True
stage2_multiclass:S:2786,,,stage2_multiclass,2786,S,1,44c659c3f9b35f43a60c62940cc625f77ac11ebe8c8e8f5cb6ec2231ed1f3418,657161281b8a464af876eb933c7cf4f9fe29338569f9342f3b063ed5f3a0a017,"[0.6312322616577148,0.36876779794692993]",0.36876779794692993,0.5800000000000001,0,False
stage2_multiclass:F:5747,,,stage2_multiclass,5747,F,1,8efe62ce06460dbcfdff7b8f1bc7e517014964cd5d3e403b17c5b88e830de6dc,372582a27804a12e72fc064e9797e65a51d2dc90e98677bb68cfe9abe0763b08,"[0.7211437225341797,0.27885618805885315]",0.27885618805885315,0.5800000000000001,0,False
stage1_binary:N:68,,,stage1_binary,68,N,0,5ee7af5a7874e4aba73790fa02e410694fdec03dc83acfcc7ad90f56391a10b3,cb3c31036cd68082f1b76ef0fbabd3d590781ee9d90731f4c6051bba7a66647b,"[0.4840376675128937,0.5159623622894287]",0.5159623622894287,0.5800000000000001,0,True
stage2_multiclass:V:611,,,stage2_multiclass,611,V,1,69620bddb1c49e80c709e134cdf217146c1bd53089e281287dbf34a422883297,eda58934f6b7728a81df1897c00fd29524d9ee8723d77731389e1bb18293369d,"[0.4249120056629181,0.5750880241394043]",0.5750880241394043,0.5800000000000001,0,False
stage2_multiclass:S:3628,,,stage2_multiclass,3628,S,1,977eaff861c13ef4985e2f782ee963b206408a4dbb552dffbb080cc5170f2b10,a34a6494c73cee43781aa0ba6cbeb9e6609b9b2e1920692c6d4cffddce355993,"[0.8089523911476135,0.19104765355587006]",0.19104765355587006,0.5800000000000001,0,False
stage2_multiclass:V:274,,,stage2_multiclass,274,V,1,42c2b3e1db0f52b633de499e1961a0065eb3ed00cc757af8c610c0ebfe252575,e51c78f0b5d006a5b70b14616349fc53d4038e685bb8a8303309c3041446fd0a,"[0.8371315598487854,0.16286848485469818]",0.16286848485469818,0.5800000000000001,0,False
stage2_multiclass:S:2782,,,stage2_multiclass,2782,S,1,8d03834da76f5f89e58808aa308c23c97ee419bbdcabc2b4ae00ddcc631501bd,cd01d212144afd6840321374f29dff632ab86eb7f7b0116320e30a5325228bdf,"[0.8038914203643799,0.19610856473445892]",0.19610856473445892,0.5800000000000001,0,False
stage2_multiclass:S:2372,,,stage2_multiclass,2372,S,1,1888d965f35af410a3e49fbb3646658ea982f44ea79e5b254c87049822a8b02e,b1103a42af7258b6031fa8153b197fbf3601588d4acd4d99ce9491a7e12ae129,"[0.5245092511177063,0.4754907488822937]",0.4754907488822937,0.5800000000000001,0,False
stage2_multiclass:V:337,,,stage2_multiclass,337,V,1,4834c86ec0be636a4ef352343368b925150cc338790deccab64ec97d8622df3a,1da7d418d8dd5e5f1e77fae6c473543157e929702517ac7b7516291bf829747b,"[0.7909597754478455,0.20904022455215454]",0.20904022455215454,0.5800000000000001,0,False
stage2_multiclass:F:4677,,,stage2_multiclass,4677,F,1,de88a12617a2b444f1ce05044bc2f48098d8b680dccf3b365a62aefdb4ecbb4f,de62809b3d1874d633e77b040a81db4821a85a062ab4b712f23541ffa17ad206,"[0.5509210824966431,0.4490789473056793]",0.4490789473056793,0.5800000000000001,0,False
stage2_multiclass:F:4148,,,stage2_multiclass,4148,F,1,464a657f01a09dce512068d1b0f103d667a75b6cdff067ad42e276f0c2e5dbf1,deddf39d0e0d958f85090c8fcee58b8fc5766a2e5f4e05bf62a72c958422a6e8,"[0.4390396177768707,0.5609604120254517]",0.5609604120254517,0.5800000000000001,0,False
stage2_multiclass:S:5136,,,stage2_multiclass,5136,S,1,000711c6a4ac41b14d6bea4c2ffb287d98cac1c03040904785d6380c85e47974,67bd5cae9f1ce842c9fde139459d19dca918dbbe6c4347ba7dc6d37f4a322ce8,"[0.9207347631454468,0.07926522195339203]",0.07926522195339203,0.5800000000000001,0,False
